0,1.505525,1.51476
1,1.416001,1.433985
2,1.338027,1.366123
3,1.268471,1.305456
4,1.205652,1.251296
5,1.149175,1.202505
6,1.098905,1.159455
7,1.05215,1.119637
8,1.009711,1.083857
9,0.97016,1.051595
10,0.933846,1.021876
11,0.90001,0.995289
12,0.869409,0.970475
13,0.841156,0.94775
14,0.815036,0.926902
15,0.79093,0.908013
16,0.768377,0.890727
17,0.746797,0.874141
18,0.72672,0.859444
19,0.707556,0.845364
20,0.688988,0.832349
21,0.672484,0.820202
22,0.656431,0.808354
23,0.641607,0.797659
24,0.627178,0.787597
25,0.613884,0.778272
26,0.601378,0.769652
27,0.589233,0.761795
28,0.577532,0.754081
29,0.566764,0.747371
30,0.556044,0.740053
31,0.546599,0.734057
32,0.537369,0.728328
33,0.528564,0.723493
34,0.520017,0.718796
35,0.512497,0.714747
36,0.50468,0.71083
37,0.49766,0.707671
38,0.490826,0.704304
39,0.48379,0.700486
40,0.477403,0.697216
41,0.471052,0.694347
42,0.46501,0.691818
43,0.459406,0.689693
44,0.453606,0.687155
45,0.448163,0.684673
46,0.442881,0.682603
47,0.437201,0.680599
48,0.432081,0.678666
49,0.426156,0.67665
50,0.421324,0.675471
51,0.416997,0.673808
52,0.412143,0.672223
53,0.407707,0.671078
54,0.403404,0.669788
55,0.398353,0.668787
56,0.393013,0.667054
57,0.388759,0.666437
58,0.385184,0.665406
59,0.381598,0.664586
60,0.377682,0.663209
61,0.373176,0.6624
62,0.369302,0.661256
63,0.365503,0.660526
64,0.361592,0.659249
65,0.357784,0.658332
66,0.354595,0.657621
67,0.350878,0.65663
68,0.347689,0.656051
69,0.34352,0.65496
70,0.340227,0.654325
71,0.337229,0.653932
72,0.333802,0.653415
73,0.330848,0.652784
74,0.327373,0.652472
75,0.324583,0.652086
76,0.321496,0.651819
77,0.319213,0.651397
78,0.316816,0.651259
79,0.312943,0.650647
80,0.309878,0.650841
81,0.307905,0.650763
82,0.305771,0.650557
83,0.30421,0.650316
84,0.301734,0.650012
85,0.300085,0.649777
86,0.297914,0.649559
87,0.295398,0.649299
88,0.292668,0.649009
89,0.291036,0.648736
90,0.289052,0.648535
91,0.286783,0.648726
92,0.284279,0.648264
93,0.281943,0.647867
94,0.280403,0.648004
95,0.27858,0.647901
96,0.277189,0.647659
97,0.274928,0.648088
98,0.273501,0.64802
99,0.27069,0.64772
100,0.26956,0.647789
101,0.26854,0.647673
102,0.266048,0.648016
103,0.264743,0.648115
104,0.263198,0.648615
105,0.26191,0.648739
106,0.259634,0.648812
107,0.256777,0.648828
108,0.25502,0.64842
109,0.253764,0.648831
110,0.251956,0.648827
111,0.250779,0.648721
112,0.2485,0.648988
113,0.247573,0.649536
114,0.246215,0.649636
115,0.244917,0.650077
116,0.243531,0.650208
117,0.2423,0.650185
118,0.240945,0.650121
119,0.239608,0.650127
120,0.237969,0.650248
121,0.236603,0.650402
122,0.235195,0.650585
123,0.234094,0.650606
124,0.232568,0.650757
125,0.231167,0.651044
126,0.229431,0.651425
127,0.228276,0.651503
128,0.226169,0.651996
129,0.224459,0.651905
130,0.223424,0.652285
131,0.221721,0.652584
132,0.220273,0.652799
133,0.218841,0.653064
134,0.21747,0.653343
135,0.216268,0.653688
136,0.215187,0.653804
137,0.213702,0.653978
138,0.211942,0.654124
139,0.211047,0.654445
140,0.209944,0.654365
141,0.209274,0.654318
142,0.208062,0.6542
143,0.206965,0.654665
144,0.205224,0.655185
145,0.204065,0.65532
146,0.202228,0.655666
