0,1.0654449159971493,1.1492097377694688
1,0.9001417391026554,1.0251510061521012
2,0.7735453597451802,0.9295471376356385
3,0.6821447567409654,0.8664742322994557
4,0.6105044005785902,0.8193630346675242
5,0.5562472174890001,0.7892321776507024
6,0.5077616790941014,0.7622180467968652
7,0.4679967894712969,0.7447132608969944
8,0.4326375447735749,0.7313926205436841
9,0.40082873926053975,0.7212455303383971
10,0.37644293417914965,0.7133881847122141
11,0.35192437466149284,0.7066320823707938
12,0.3290951534563446,0.70297212322584
13,0.30937540734454183,0.6977127190685009
14,0.2904112265970089,0.6950824745796557
15,0.2745797770003152,0.6935907980320547
16,0.25899596547425124,0.693036081047281
17,0.2445506023307784,0.6928977997956067
18,0.2309245527221438,0.6943283330581697
19,0.21836951477363412,0.696177425964661
20,0.20706489290229615,0.6976273951416581
21,0.19624036403620695,0.6961980979401894
22,0.1855993014542647,0.6966832848732997
23,0.17682796669478668,0.6968004661629662
24,0.16875036377169908,0.6981160287588656
25,0.160999358091848,0.6987148794083254
26,0.15356869988468694,0.7011467836418462
27,0.1455209711001852,0.702729510406481
28,0.13830824493063637,0.7050453006636531
29,0.13196436950204143,0.7066034941831204
30,0.1255514701317085,0.7097222229491021
31,0.11973680005809055,0.7126244610261395
32,0.11407595773023922,0.7151140555182582
33,0.10884071812315621,0.717287570358399
34,0.10403875208017621,0.7197778511236603
35,0.09916272872319529,0.7216250963003193
36,0.09473875919046278,0.7252899714669092
37,0.09042614252462876,0.7289563570681757
38,0.08619707778657676,0.7321318580452757
39,0.0823986787093478,0.7350259644838223
40,0.07873364793879273,0.737816129630407
41,0.07472921158460749,0.7396728188018816
42,0.07145952710788052,0.7440361500347548
43,0.06832846204189218,0.7471297106485267
44,0.06524667512421405,0.7508939464648782
45,0.06220796788503095,0.7552791867070735
46,0.05950732653939155,0.7597224383782911
47,0.05665740220300853,0.7644991486121716
48,0.05425243269659302,0.7685542616169724
49,0.05184044540915693,0.7719151322399841
50,0.04975533317201712,0.7766663595526264
51,0.04761896148365535,0.7800693215351986
52,0.045516719340120124,0.7843638732522775
53,0.04340973362728484,0.7868173991633687
54,0.04172461637048732,0.7908701367809112
55,0.0401356971210309,0.7927038789791705
56,0.038275315561253465,0.7961795508782181
57,0.03689250137113347,0.8000243498553682
58,0.03548266949770056,0.8034804102161929
59,0.033984137852727136,0.8075635999131173
60,0.032530564981580704,0.8092490468347857
61,0.030985393243548955,0.8123024620645046
62,0.02960624818295198,0.8164999974374538
63,0.02839161514962336,0.8210486203233565
64,0.027099598085066498,0.8260173756878042
65,0.02585849368686324,0.830005699244323
66,0.02475148008149845,0.8338072252855336
67,0.023696754850844548,0.8385669772509246
